DATE,REPORTTPYE,HOURLYDRYBULBTEMPF,HOURLYRelativeHumidity,HOURLYWindSpeed
3/5/2015 11:54,FM-15,30,36,11
3/5/2015 12:54,FM-15,29,36,13
3/5/2015 13:00,FM-12,29,36,13
3/5/2015 13:54,FM-15,28,41,15
3/5/2015 14:54,FM-15,26,40,13
3/5/2015 15:54,FM-15,25,39,13
3/5/2015 16:00,FM-12,25,39,13
3/5/2015 16:54,FM-15,24,42,11
3/5/2015 17:54,FM-15,24,40,13
3/5/2015 18:54,FM-15,23,38,15
3/5/2015 19:00,FM-12,23,38,15
3/5/2015 19:54,FM-15,22,38,15
3/5/2015 20:54,FM-15,21,39,13
3/5/2015 21:54,FM-15,20,40,13
3/5/2015 22:00,FM-12,20,40,13
3/5/2015 22:54,FM-15,19,39,16
3/5/2015 23:54,FM-15,18,37,17
3/5/2015 23:59,SOD,NA,NA,NA
3/6/2015 0:54,FM-15,16,38,15
3/6/2015 1:00,FM-12,16,38,15
3/6/2015 1:54,FM-15,14,44,10
3/6/2015 2:54,FM-15,12,42,18
3/6/2015 3:54,FM-15,11,42,13
3/6/2015 4:00,FM-12,11,42,13
3/6/2015 4:54,FM-15,10,45,9
3/6/2015 5:54,FM-15,9,46,8
3/6/2015 6:54,FM-15,10,43,13
3/6/2015 7:00,FM-12,10,43,13
3/6/2015 7:54,FM-15,12,42,11
3/6/2015 8:54,FM-15,15,38,8
3/6/2015 9:54,FM-15,18,35,6
3/6/2015 10:00,FM-12,18,35,6
3/6/2015 10:54,FM-15,20,32,0
3/6/2015 11:54,FM-15,19,34,5
3/6/2015 12:54,FM-15,21,36,6
3/6/2015 13:00,FM-12,21,36,6
3/6/2015 13:54,FM-15,21,38,8
3/6/2015 14:54,FM-15,23,40,7
3/6/2015 15:54,FM-15,23,53,14
3/6/2015 16:00,FM-12,23,53,14
3/6/2015 16:54,FM-15,23,60,10
3/6/2015 17:54,FM-15,24,50,7
3/6/2015 18:54,FM-15,22,46,13
3/6/2015 19:00,FM-12,22,46,13
3/6/2015 19:54,FM-15,21,47,13
3/6/2015 20:54,FM-15,20,60,14
3/6/2015 21:54,FM-15,20,57,15
3/6/2015 22:00,FM-12,20,57,15
3/6/2015 22:54,FM-15,20,55,16
3/6/2015 23:54,FM-15,20,55,13
3/6/2015 23:59,SOD,NA,NA,NA
3/7/2015 0:54,FM-15,19,57,13
3/7/2015 1:00,FM-12,19,57,13
3/7/2015 1:54,FM-15,19,62,9
3/7/2015 2:54,FM-15,18,65,8
3/7/2015 3:54,FM-15,18,65,9
3/7/2015 4:00,FM-12,18,65,9
3/7/2015 4:54,FM-15,18,65,10
3/7/2015 5:54,FM-15,17,68,8
3/7/2015 6:54,FM-15,19,62,7
3/7/2015 7:00,FM-12,19,62,7
3/7/2015 7:54,FM-15,22,57,5
3/7/2015 8:54,FM-15,24,52,9
3/7/2015 9:54,FM-15,27,46,10
3/7/2015 10:00,FM-12,27,46,10
3/7/2015 10:54,FM-15,30,39,11
3/7/2015 11:54,FM-15,33,36,9
3/7/2015 12:54,FM-15,36,30,14
3/7/2015 13:00,FM-12,36,30,14
3/7/2015 13:54,FM-15,36,35,10
3/7/2015 14:54,FM-15,38,33,17
3/7/2015 15:54,FM-15,38,37,15
3/7/2015 16:00,FM-12,38,37,15
3/7/2015 16:54,FM-15,37,41,15
3/7/2015 17:54,FM-15,37,41,14
3/7/2015 18:54,FM-15,35,46,8
3/7/2015 19:00,FM-12,35,46,8
3/7/2015 19:54,FM-15,32,54,14
3/7/2015 20:54,FM-15,32,59,10
3/7/2015 21:54,FM-15,32,61,13
3/7/2015 22:00,FM-12,32,61,13
3/7/2015 22:54,FM-15,31,64,10
3/7/2015 23:54,FM-15,30,69,8
3/7/2015 23:59,SOD,NA,NA,NA
3/8/2015 0:54,FM-15,30,69,8
3/8/2015 1:00,FM-12,30,69,8
3/8/2015 1:54,FM-15,29,72,7
3/8/2015 2:54,FM-15,27,75,8
3/8/2015 3:54,FM-15,29,69,0
3/8/2015 4:00,FM-12,29,69,0
3/8/2015 4:54,FM-15,26,75,3
3/8/2015 5:54,FM-15,24,75,5
3/8/2015 6:54,FM-15,26,75,3
3/8/2015 7:00,FM-12,26,75,3
3/8/2015 7:54,FM-15,29,72,0
3/8/2015 8:54,FM-15,31,76,5
3/8/2015 9:54,FM-15,33,66,6
3/8/2015 10:00,FM-12,33,66,6
3/8/2015 10:54,FM-15,34,64,7
3/8/2015 11:52,FM-16,36,70,0
3/8/2015 11:54,FM-15,35,70,0
3/8/2015 12:21,FM-16,36,70,5
3/8/2015 12:54,FM-15,36,67,10
3/8/2015 13:00,FM-12,36,67,10
3/8/2015 13:54,FM-15,39,60,15
3/8/2015 14:54,FM-15,42,40,18
3/8/2015 15:54,FM-15,41,39,10
3/8/2015 16:00,FM-12,41,39,10
3/8/2015 16:54,FM-15,39,46,15
3/8/2015 17:54,FM-15,38,44,10
3/8/2015 18:54,FM-15,37,42,11
3/8/2015 19:00,FM-12,37,42,11
3/8/2015 19:54,FM-15,36,40,16
3/8/2015 20:54,FM-15,35,42,17
3/8/2015 21:54,FM-15,34,44,11
3/8/2015 22:00,FM-12,34,44,11
3/8/2015 22:54,FM-15,34,42,10
3/8/2015 23:54,FM-15,30,56,8
3/8/2015 23:59,SOD,NA,NA,NA
3/9/2015 0:54,FM-15,29,58,7
3/9/2015 1:00,FM-12,29,58,7
3/9/2015 1:54,FM-15,27,69,7
3/9/2015 2:54,FM-15,27,66,0
3/9/2015 3:54,FM-15,27,66,0
3/9/2015 4:00,FM-12,27,66,0
3/9/2015 4:54,FM-15,27,78,3
3/9/2015 5:54,FM-15,29,72,3
3/9/2015 6:54,FM-15,31,61,9
3/9/2015 7:00,FM-12,31,61,9
3/9/2015 7:54,FM-15,33,58,10
3/9/2015 8:54,FM-15,38,52,13
3/9/2015 9:54,FM-15,43,43,8
3/9/2015 10:00,FM-12,43,43,8
3/9/2015 10:54,FM-15,44,40,15
3/9/2015 11:54,FM-15,45,40,16
3/9/2015 12:54,FM-15,45,40,23
3/9/2015 13:00,FM-12,45,40,23
3/9/2015 13:54,FM-15,46,32,21
3/9/2015 14:54,FM-15,46,34,16
3/9/2015 15:54,FM-15,46,32,16
3/9/2015 16:00,FM-12,46,32,16
3/9/2015 16:54,FM-15,46,32,9
3/9/2015 17:54,FM-15,44,35,10
3/9/2015 18:54,FM-15,44,35,10
3/9/2015 19:00,FM-12,44,35,10
3/9/2015 19:54,FM-15,41,41,7
3/9/2015 20:54,FM-15,43,35,9
3/9/2015 21:54,FM-15,41,39,9
3/9/2015 22:00,FM-12,41,39,9
3/9/2015 22:54,FM-15,36,52,9
3/9/2015 23:54,FM-15,38,46,8
3/9/2015 23:59,SOD,NA,NA,NA
3/10/2015 0:54,FM-15,35,54,8
3/10/2015 1:00,FM-12,35,54,8
3/10/2015 1:54,FM-15,35,54,6
3/10/2015 2:54,FM-15,34,56,7
3/10/2015 3:54,FM-15,38,46,6
3/10/2015 4:00,FM-12,38,46,6
3/10/2015 4:54,FM-15,32,59,5
3/10/2015 5:54,FM-15,36,52,3
3/10/2015 6:54,FM-15,32,69,0
3/10/2015 7:00,FM-12,32,69,0
3/10/2015 7:54,FM-15,33,72,0
3/10/2015 8:54,FM-15,36,62,8
3/10/2015 9:54,FM-15,44,38,0
3/10/2015 10:00,FM-12,44,38,0
3/10/2015 10:54,FM-15,40,53,6
3/10/2015 11:54,FM-15,39,62,5
3/10/2015 12:54,FM-15,39,67,7
3/10/2015 13:54,FM-15,39,70,0
3/10/2015 14:54,FM-15,46,50,14
3/10/2015 15:54,FM-15,44,55,13
3/10/2015 16:00,FM-12,44,55,13
3/10/2015 16:54,FM-15,44,58,10
3/10/2015 17:54,FM-15,42,68,11
3/10/2015 18:54,FM-15,41,70,11
3/10/2015 19:00,FM-12,41,70,11
3/10/2015 19:54,FM-15,42,73,13
3/10/2015 20:54,FM-15,40,89,9
3/10/2015 21:15,FM-16,39,93,10
3/10/2015 21:49,FM-16,39,93,9
3/10/2015 21:54,FM-15,39,96,9
3/10/2015 22:00,FM-12,39,96,9
3/10/2015 22:19,FM-16,39,93,6
3/10/2015 22:34,FM-16,37,100,3
3/10/2015 22:41,FM-16,39,93,3
3/10/2015 22:52,FM-16,39,93,6
3/10/2015 22:54,FM-15,39,100,6
3/10/2015 23:15,FM-16,37,100,5
3/10/2015 23:54,FM-15,38,97,3
3/10/2015 23:59,SOD,NA,NA,NA
3/11/2015 0:54,FM-15,38,100,3
3/11/2015 1:00,FM-12,38,100,3
3/11/2015 1:40,FM-16,39,93,0
3/11/2015 1:52,FM-16,39,100,3
3/11/2015 1:54,FM-15,40,100,0
3/11/2015 2:16,FM-16,39,100,5
3/11/2015 2:41,FM-16,39,93,6
3/11/2015 2:54,FM-15,38,100,5
3/11/2015 3:13,FM-16,37,100,7
3/11/2015 3:25,FM-16,39,93,6
3/11/2015 3:52,FM-16,39,93,8
3/11/2015 3:54,FM-15,39,95,8
3/11/2015 3:56,FM-16,NA,NA,8
3/11/2015 4:00,FM-12,39,95,8
3/11/2015 4:05,FM-16,39,93,8
3/11/2015 4:54,FM-15,39,95,8
3/11/2015 5:54,FM-15,43,89,9
3/11/2015 6:54,FM-15,43,89,10
3/11/2015 7:54,FM-15,47,77,15
3/11/2015 8:54,FM-15,48,74,15
3/11/2015 9:54,FM-15,49,71,11
3/11/2015 10:00,FM-12,49,71,11
3/11/2015 10:54,FM-15,51,64,14
3/11/2015 11:54,FM-15,55,45,17
3/11/2015 12:54,FM-15,56,37,17
3/11/2015 13:00,FM-12,56,37,17
3/11/2015 13:54,FM-15,56,36,16
3/11/2015 14:54,FM-15,56,30,17
3/11/2015 15:54,FM-15,55,34,14
3/11/2015 16:00,FM-12,55,34,14
3/11/2015 16:54,FM-15,55,35,13
3/11/2015 17:54,FM-15,52,41,13
3/11/2015 18:54,FM-15,50,41,14
3/11/2015 19:00,FM-12,50,41,14
3/11/2015 19:54,FM-15,49,41,9
3/11/2015 20:54,FM-15,47,46,9
3/11/2015 21:54,FM-15,44,51,13
3/11/2015 22:00,FM-12,44,51,13
3/11/2015 22:54,FM-15,44,51,15
3/11/2015 23:54,FM-15,43,53,16
3/11/2015 23:59,SOD,NA,NA,NA
3/12/2015 0:54,FM-15,42,49,15
3/12/2015 1:00,FM-12,42,49,15
3/12/2015 1:54,FM-15,41,53,15
3/12/2015 2:54,FM-15,40,58,13
3/12/2015 3:54,FM-15,41,55,13
3/12/2015 4:00,FM-12,41,55,13
3/12/2015 4:54,FM-15,38,57,22
3/12/2015 5:54,FM-15,36,44,26
3/12/2015 6:54,FM-15,35,37,24
3/12/2015 7:00,FM-12,35,37,24
3/12/2015 7:54,FM-15,34,38,16
3/12/2015 8:54,FM-15,33,35,23
3/12/2015 9:54,FM-15,35,37,20
3/12/2015 10:00,FM-12,35,37,20
3/12/2015 10:54,FM-15,35,37,20
3/12/2015 11:54,FM-15,36,34,21
3/12/2015 12:54,FM-15,36,32,20
3/12/2015 13:00,FM-12,36,32,20
3/12/2015 13:54,FM-15,37,31,16
3/12/2015 14:54,FM-15,36,31,17
3/12/2015 15:54,FM-15,36,30,17
3/12/2015 16:00,FM-12,36,30,17
3/12/2015 16:54,FM-15,35,29,20
3/12/2015 17:54,FM-15,33,25,14
3/12/2015 18:54,FM-15,32,27,14
3/12/2015 19:00,FM-12,32,27,14
3/12/2015 19:54,FM-15,30,30,11
3/12/2015 20:54,FM-15,29,33,13
3/12/2015 21:54,FM-15,28,32,11
3/12/2015 22:00,FM-12,28,32,11
3/12/2015 22:54,FM-15,26,38,11
3/12/2015 23:54,FM-15,25,39,14
3/12/2015 23:59,SOD,NA,NA,NA
3/13/2015 0:54,FM-15,24,38,13
3/13/2015 1:00,FM-12,24,38,13
3/13/2015 1:54,FM-15,24,40,9
3/13/2015 2:54,FM-15,24,42,10
3/13/2015 3:54,FM-15,24,38,15
3/13/2015 4:00,FM-12,24,38,15
3/13/2015 4:54,FM-15,24,40,14
3/13/2015 5:54,FM-15,24,40,11
3/13/2015 6:54,FM-15,25,39,8
3/13/2015 7:00,FM-12,25,39,8
3/13/2015 7:54,FM-15,27,35,11
3/13/2015 8:54,FM-15,29,31,11
3/13/2015 9:54,FM-15,31,31,11
3/13/2015 10:00,FM-12,31,31,11
3/13/2015 10:54,FM-15,32,29,11
3/13/2015 11:54,FM-15,35,27,9
3/13/2015 12:54,FM-15,35,24,8
3/13/2015 13:00,FM-12,35,24,8
3/13/2015 13:54,FM-15,37,22,5
3/13/2015 14:54,FM-15,39,22,3
3/13/2015 15:54,FM-15,40,25,5
3/13/2015 16:00,FM-12,40,25,5
3/13/2015 16:54,FM-15,34,59,11
3/13/2015 17:54,FM-15,33,70,9
3/13/2015 18:54,FM-15,35,46,11
3/13/2015 19:00,FM-12,35,46,11
3/13/2015 19:54,FM-15,34,50,14
3/13/2015 20:54,FM-15,34,44,15
3/13/2015 21:54,FM-15,34,46,15
3/13/2015 22:00,FM-12,34,46,15
3/13/2015 22:54,FM-15,32,54,10
3/13/2015 23:54,FM-15,32,59,13
3/13/2015 23:59,SOD,NA,NA,NA
3/14/2015 0:54,FM-15,31,64,9
3/14/2015 1:00,FM-12,31,64,9
3/14/2015 1:54,FM-15,31,69,7
3/14/2015 2:54,FM-15,32,73,7
3/14/2015 3:31,FM-16,30,80,8
3/14/2015 3:54,FM-15,31,79,8
3/14/2015 4:00,FM-12,31,79,8
3/14/2015 4:05,FM-16,30,80,7
3/14/2015 4:54,FM-15,31,82,5
3/14/2015 5:54,FM-15,32,82,0
3/14/2015 6:54,FM-15,33,82,0
3/14/2015 7:00,FM-12,33,82,0
3/14/2015 7:54,FM-15,33,89,3
3/14/2015 8:33,FM-16,34,93,0
3/14/2015 8:54,FM-15,34,97,0
3/14/2015 9:54,FM-15,35,96,0
3/14/2015 10:00,FM-12,35,96,0
3/14/2015 10:19,FM-16,34,100,6
3/14/2015 10:43,FM-16,36,93,6
3/14/2015 10:54,FM-15,35,96,6
3/14/2015 11:02,FM-16,34,100,7
3/14/2015 11:28,FM-16,34,100,9
3/14/2015 11:42,FM-16,36,93,9
3/14/2015 11:54,FM-15,35,96,9
3/14/2015 12:54,FM-15,36,97,9
3/14/2015 13:00,FM-12,36,97,9
3/14/2015 13:08,FM-16,36,100,10
3/14/2015 13:54,FM-15,36,100,10
3/14/2015 14:54,FM-15,37,96,14
3/14/2015 15:54,FM-15,37,100,13
3/14/2015 16:00,FM-12,37,100,13
3/14/2015 16:47,FM-16,37,100,9
3/14/2015 16:54,FM-15,38,100,11
3/14/2015 17:04,FM-16,39,100,13
3/14/2015 17:37,FM-16,37,100,10
3/14/2015 17:54,FM-15,37,100,10
3/14/2015 18:54,FM-15,39,100,9
3/14/2015 19:00,FM-12,39,100,9
3/14/2015 19:12,FM-16,37,100,10
3/14/2015 19:45,FM-16,36,100,11
3/14/2015 19:54,FM-15,36,100,14
3/14/2015 20:54,FM-15,35,96,13
3/14/2015 21:54,FM-15,35,96,11
3/14/2015 22:00,FM-12,35,96,11
3/14/2015 22:54,FM-15,35,96,14
3/14/2015 23:54,FM-15,35,96,11
3/14/2015 23:59,SOD,NA,NA,NA
3/15/2015 0:54,FM-15,35,96,11
3/15/2015 1:00,FM-12,35,96,11
3/15/2015 1:54,FM-15,35,96,10
3/15/2015 2:54,FM-15,35,96,11
3/15/2015 3:14,FM-16,36,93,13
3/15/2015 3:54,FM-15,36,93,11
3/15/2015 4:00,FM-12,36,93,11
3/15/2015 4:08,FM-16,36,93,9
3/15/2015 4:54,FM-15,36,93,11
3/15/2015 5:52,FM-16,37,87,6
3/15/2015 5:54,FM-15,37,89,6
3/15/2015 6:54,FM-15,38,83,9
3/15/2015 7:00,FM-12,38,83,9
3/15/2015 7:54,FM-15,39,76,11
3/15/2015 8:54,FM-15,39,76,10
3/15/2015 9:54,FM-15,38,79,20
3/15/2015 10:00,FM-12,38,79,20
3/15/2015 10:52,FM-16,39,81,11
3/15/2015 10:54,FM-15,40,77,15
3/15/2015 11:54,FM-15,39,76,17
3/15/2015 12:54,FM-15,40,79,10
3/15/2015 13:00,FM-12,40,79,10
3/15/2015 13:07,FM-16,41,76,15
3/15/2015 13:28,FM-16,41,70,10
3/15/2015 13:54,FM-15,40,77,13
3/15/2015 14:39,FM-16,34,87,13
3/15/2015 14:42,FM-16,34,93,11
3/15/2015 14:54,FM-15,33,96,13
3/15/2015 14:59,FM-16,34,93,13
3/15/2015 15:04,FM-16,34,93,11
3/15/2015 15:07,FM-16,34,93,9
3/15/2015 15:12,FM-16,36,93,11
3/15/2015 15:17,FM-16,34,93,11
3/15/2015 15:21,FM-16,32,100,13
3/15/2015 15:25,FM-16,32,93,15
3/15/2015 15:52,FM-16,30,100,13
3/15/2015 15:54,FM-15,31,96,17
3/15/2015 16:00,FM-12,31,96,17
3/15/2015 16:33,FM-16,30,93,14
3/15/2015 16:38,FM-16,30,100,11
3/15/2015 16:54,FM-15,30,96,9
3/15/2015 17:46,FM-16,27,93,25
3/15/2015 17:52,FM-16,27,93,23
3/15/2015 17:54,FM-15,27,89,22
3/15/2015 17:58,FM-16,28,86,20
3/15/2015 18:11,FM-16,28,86,17
3/15/2015 18:54,FM-15,29,85,13
3/15/2015 19:00,FM-12,29,85,13
3/15/2015 19:54,FM-15,30,79,17
3/15/2015 20:54,FM-15,31,69,18
3/15/2015 21:54,FM-15,29,66,17
3/15/2015 22:00,FM-12,29,66,17
3/15/2015 22:54,FM-15,28,69,18
3/15/2015 23:54,FM-15,28,63,17
3/15/2015 23:59,SOD,NA,NA,NA
3/16/2015 0:54,FM-15,27,63,17
3/16/2015 1:00,FM-12,27,63,17
3/16/2015 1:54,FM-15,27,55,14
3/16/2015 2:54,FM-15,27,63,13
3/16/2015 3:54,FM-15,27,63,15
3/16/2015 4:00,FM-12,27,63,15
3/16/2015 4:54,FM-15,27,58,13
3/16/2015 5:54,FM-15,27,58,13
3/16/2015 6:54,FM-15,28,53,11
3/16/2015 7:00,FM-12,28,53,11
3/16/2015 7:54,FM-15,30,51,11
3/16/2015 8:54,FM-15,32,47,10
3/16/2015 9:54,FM-15,34,42,8
3/16/2015 10:00,FM-12,34,42,8
3/16/2015 10:54,FM-15,38,37,7
3/16/2015 11:54,FM-15,39,30,7
3/16/2015 12:54,FM-15,42,23,5
3/16/2015 13:00,FM-12,42,23,5
3/16/2015 13:54,FM-15,43,21,6
3/16/2015 14:54,FM-15,44,20,8
3/16/2015 15:54,FM-15,44,24,5
3/16/2015 16:00,FM-12,44,24,5
3/16/2015 16:54,FM-15,44,26,7
3/16/2015 17:54,FM-15,45,25,8
3/16/2015 18:54,FM-15,43,29,5
3/16/2015 19:00,FM-12,43,29,5
3/16/2015 19:54,FM-15,37,52,5
3/16/2015 20:54,FM-15,37,52,8
3/16/2015 21:54,FM-15,35,57,6
3/16/2015 22:00,FM-12,35,57,6
3/16/2015 22:54,FM-15,35,61,3
3/16/2015 23:54,FM-15,35,61,5
3/16/2015 23:59,SOD,NA,NA,NA
3/17/2015 0:54,FM-15,37,59,6
3/17/2015 1:00,FM-12,37,59,6
3/17/2015 1:54,FM-15,37,59,8
3/17/2015 2:54,FM-15,35,72,6
3/17/2015 3:54,FM-15,38,60,7
3/17/2015 4:00,FM-12,38,60,7
3/17/2015 4:54,FM-15,38,65,6
3/17/2015 5:54,FM-15,36,86,6
3/17/2015 6:54,FM-15,35,93,6
3/17/2015 7:00,FM-12,35,93,6
3/17/2015 7:54,FM-15,37,93,8
3/17/2015 8:13,FM-16,37,93,7
3/17/2015 8:54,FM-15,37,96,5
3/17/2015 9:54,FM-15,38,97,8
3/17/2015 10:00,FM-12,38,97,8
3/17/2015 10:29,FM-16,39,93,7
3/17/2015 10:52,FM-16,37,100,5
3/17/2015 10:54,FM-15,39,96,5
3/17/2015 11:54,FM-15,44,89,8
3/17/2015 12:54,FM-15,49,74,14
3/17/2015 13:00,FM-12,49,74,14
3/17/2015 13:54,FM-15,49,66,14
3/17/2015 14:54,FM-15,50,59,24
3/17/2015 15:54,FM-15,45,68,29
3/17/2015 16:00,FM-12,45,68,29
3/17/2015 16:35,FM-16,37,75,23
3/17/2015 16:38,FM-16,37,75,26
3/17/2015 16:48,FM-16,37,70,29
3/17/2015 16:54,FM-15,38,65,23
3/17/2015 17:54,FM-15,35,42,30
3/17/2015 18:54,FM-15,32,41,30
3/17/2015 19:00,FM-12,32,41,30
3/17/2015 19:54,FM-15,31,42,21
3/17/2015 20:54,FM-15,30,34,21
3/17/2015 21:54,FM-15,30,33,25
3/17/2015 22:00,FM-12,30,33,25
3/17/2015 22:54,FM-15,29,34,18
3/17/2015 23:54,FM-15,28,37,16
3/17/2015 23:59,SOD,NA,NA,NA
3/18/2015 0:54,FM-15,28,39,21
3/18/2015 1:00,FM-12,28,39,21
3/18/2015 1:54,FM-15,27,43,24
3/18/2015 2:54,FM-15,26,40,20
3/18/2015 3:54,FM-15,25,44,15
3/18/2015 4:00,FM-12,25,44,15
3/18/2015 4:54,FM-15,24,36,16
3/18/2015 5:54,FM-15,23,40,23
3/18/2015 6:54,FM-15,24,36,26
3/18/2015 7:00,FM-12,24,36,26
3/18/2015 7:54,FM-15,24,38,26
3/18/2015 8:54,FM-15,26,34,30
3/18/2015 9:54,FM-15,27,32,23
3/18/2015 10:00,FM-12,27,32,23
3/18/2015 10:54,FM-15,28,27,32
3/18/2015 11:54,FM-15,29,25,26
3/18/2015 12:54,FM-15,29,23,24
3/18/2015 13:00,FM-12,29,23,24
3/18/2015 13:54,FM-15,29,22,26
3/18/2015 14:54,FM-15,29,23,30
3/18/2015 15:54,FM-15,29,22,24
3/18/2015 16:00,FM-12,29,22,24
3/18/2015 16:54,FM-15,27,23,21
3/18/2015 17:54,FM-15,26,25,18
3/18/2015 18:54,FM-15,25,26,16
3/18/2015 19:00,FM-12,25,26,16
3/18/2015 19:54,FM-15,24,27,18
3/18/2015 20:54,FM-15,23,32,13
3/18/2015 21:54,FM-15,23,32,16
3/18/2015 22:00,FM-12,23,32,16
3/18/2015 22:54,FM-15,22,33,11
3/18/2015 23:54,FM-15,22,33,16
3/18/2015 23:59,SOD,NA,NA,NA
3/19/2015 0:54,FM-15,21,36,15
3/19/2015 1:00,FM-12,21,36,15
3/19/2015 1:54,FM-15,21,36,11
3/19/2015 2:54,FM-15,20,38,10
3/19/2015 3:54,FM-15,20,38,10
3/19/2015 4:00,FM-12,20,38,10
3/19/2015 4:54,FM-15,20,38,14
3/19/2015 5:54,FM-15,19,39,16
3/19/2015 6:54,FM-15,20,38,16
3/19/2015 7:00,FM-12,20,38,16
3/19/2015 7:54,FM-15,22,35,20
3/19/2015 8:54,FM-15,23,32,21
3/19/2015 9:54,FM-15,25,29,25
3/19/2015 10:00,FM-12,25,29,25
3/19/2015 10:54,FM-15,28,26,21
3/19/2015 11:54,FM-15,30,22,22
3/19/2015 12:54,FM-15,32,21,17
3/19/2015 13:00,FM-12,32,21,17
3/19/2015 13:54,FM-15,33,21,18
3/19/2015 14:54,FM-15,33,21,23
3/19/2015 15:54,FM-15,34,20,21
3/19/2015 16:00,FM-12,34,20,21
3/19/2015 16:54,FM-15,33,22,17
3/19/2015 17:54,FM-15,32,22,13
3/19/2015 18:54,FM-15,31,23,10
3/19/2015 19:00,FM-12,31,23,10
3/19/2015 19:54,FM-15,30,26,10
3/19/2015 20:54,FM-15,29,28,9
3/19/2015 21:54,FM-15,28,28,14
3/19/2015 22:54,FM-15,26,32,11
3/19/2015 23:54,FM-15,25,33,9
3/19/2015 23:59,SOD,NA,NA,NA
3/20/2015 0:54,FM-15,24,35,6
3/20/2015 1:00,FM-12,24,35,6
3/20/2015 1:54,FM-15,24,36,6
3/20/2015 2:54,FM-15,24,36,5
3/20/2015 3:54,FM-15,23,38,5
3/20/2015 4:00,FM-12,23,38,5
3/20/2015 4:54,FM-15,23,38,5
3/20/2015 5:54,FM-15,23,38,3
3/20/2015 6:54,FM-15,25,37,0
3/20/2015 7:00,FM-12,25,37,0
3/20/2015 7:54,FM-15,26,34,3
3/20/2015 8:54,FM-15,28,37,0
3/20/2015 9:54,FM-15,29,43,3
3/20/2015 10:00,FM-12,29,43,3
3/20/2015 10:54,FM-15,30,43,5
3/20/2015 11:54,FM-15,31,43,0
3/20/2015 12:54,FM-15,31,49,7
3/20/2015 13:00,FM-12,31,49,7
3/20/2015 13:54,FM-15,31,54,7
3/20/2015 14:54,FM-15,31,54,5
3/20/2015 15:54,FM-15,32,50,5
3/20/2015 16:00,FM-12,32,50,5
3/20/2015 16:46,FM-16,28,69,9
3/20/2015 16:52,FM-16,28,74,10
3/20/2015 16:54,FM-15,28,78,10
3/20/2015 17:54,FM-15,27,89,6
3/20/2015 18:54,FM-15,27,92,5
3/20/2015 19:00,FM-12,27,92,5
3/20/2015 19:42,FM-16,27,93,0
3/20/2015 19:54,FM-15,26,92,0
3/20/2015 20:04,FM-16,27,93,0
3/20/2015 20:42,FM-16,27,93,0
3/20/2015 20:54,FM-15,27,92,0
3/20/2015 21:54,FM-15,27,92,3
3/20/2015 21:59,FM-16,27,93,3
3/20/2015 22:00,FM-12,27,92,3
3/20/2015 22:54,FM-15,27,96,0
3/20/2015 23:31,FM-16,28,86,0
3/20/2015 23:54,FM-15,28,88,0
3/20/2015 23:59,SOD,NA,NA,NA
3/21/2015 0:02,FM-16,28,86,0
3/21/2015 0:11,FM-16,28,86,0
3/21/2015 0:16,FM-16,28,86,0
3/21/2015 0:54,FM-15,28,88,0
3/21/2015 1:00,FM-12,28,88,0
3/21/2015 1:01,FM-16,28,93,0
3/21/2015 1:54,FM-15,28,92,0
3/21/2015 2:33,FM-16,28,93,0
3/21/2015 2:54,FM-15,28,92,0
3/21/2015 3:52,FM-16,28,93,3
3/21/2015 3:54,FM-15,29,89,3
3/21/2015 4:54,FM-15,28,92,6
3/21/2015 5:54,FM-15,28,88,5
3/21/2015 6:18,FM-16,28,93,3
3/21/2015 6:37,FM-16,28,93,5
3/21/2015 6:45,FM-16,28,93,5
3/21/2015 6:52,FM-16,28,93,3
3/21/2015 6:54,FM-15,28,92,3
3/21/2015 7:00,FM-12,28,92,3
3/21/2015 7:07,FM-16,28,93,3
3/21/2015 7:37,FM-16,28,93,5
3/21/2015 7:45,FM-16,28,93,5
3/21/2015 7:54,FM-15,29,92,3
3/21/2015 8:54,FM-15,30,88,0
3/21/2015 9:52,FM-16,30,93,5
3/21/2015 9:54,FM-15,31,92,5
3/21/2015 10:00,FM-12,31,92,5
3/21/2015 10:03,FM-16,30,93,5
3/21/2015 10:52,FM-16,34,87,0
3/21/2015 10:54,FM-15,33,89,0
3/21/2015 11:10,FM-16,34,87,3
3/21/2015 11:27,FM-16,34,93,0
3/21/2015 11:52,FM-16,34,93,3
3/21/2015 11:54,FM-15,33,96,3
3/21/2015 12:15,FM-16,34,87,5
3/21/2015 12:54,FM-15,33,92,6
3/21/2015 13:00,FM-12,33,92,6
3/21/2015 13:15,FM-16,34,93,7
3/21/2015 13:54,FM-15,35,93,8
3/21/2015 13:57,FM-16,36,87,8
3/21/2015 14:33,FM-16,36,87,6
3/21/2015 14:54,FM-15,35,89,9
3/21/2015 15:54,FM-15,34,92,11
3/21/2015 16:00,FM-12,34,92,11
3/21/2015 16:54,FM-15,34,89,10
3/21/2015 17:17,FM-16,34,93,10
3/21/2015 17:54,FM-15,33,92,9
3/21/2015 18:54,FM-15,35,93,8
3/21/2015 19:00,FM-12,35,93,8
3/21/2015 19:54,FM-15,34,92,5
3/21/2015 20:54,FM-15,37,82,13
3/21/2015 21:54,FM-15,39,73,14
3/21/2015 22:00,FM-12,39,73,14
3/21/2015 22:54,FM-15,40,60,18
3/21/2015 23:54,FM-15,39,53,16
